                                              name   nodes avg_len min_len max_len avg_deg min_deg max_deg path_num path_total_len
                             topology-zoo/UniC.gml      25    5.56       2      12    2.16       1       5      275           1683
                            topology-zoo/Karen.gml      25    4.42       2       8    2.24       1       6      352           1686
                            topology-zoo/Amres.gml      25    5.49       2      11    1.92       1       7      288           1729
                            topology-zoo/Digex.gml      31    5.76       2      11    2.26       2       4      237           1733
                          topology-zoo/Integra.gml      27    4.30       2       8    2.67       1       5      377           1818
                          topology-zoo/Vinaren.gml      25    4.22       2       7    2.08       1       8      408           1829
                        topology-zoo/Geant2001.gml      27    3.94       2       7    2.81       1       8      448           1899
                   topology-zoo/KentmanAug2005.gml      28    4.13       0       9    2.07       0       9      408           1950
                   topology-zoo/KentmanFeb2008.gml      26    4.03       2       7    2.08       1       8      462           1974
                           topology-zoo/Gambia.gml      28    4.26       2       9    2.00       1      11      461           2059
                    topology-zoo/Janetbackbone.gml      29    3.68       2       6    3.10       2      10      534           2112
                       topology-zoo/Garr200212.gml      27    3.53       2       5    2.07       1      11      598           2191
                        topology-zoo/Bbnplanet.gml      27    4.48       2       8    2.07       1       5      453           2194
                     topology-zoo/Cesnet200304.gml      29    3.96       2       7    2.28       1      12      547           2299
                      topology-zoo/Renater2004.gml      30    3.79       2       8    2.40       1      15      578           2301
               topology-zoo/CrlNetworkServices.gml      33    5.70       2      11    2.30       1       5      332           2301
                  topology-zoo/DeutscheTelekom.gml      39    2.42       0       7    3.18       0      10      537           2312
                       topology-zoo/GtsHungary.gml      30    4.18       2       9    2.07       1      17      557           2408
                       topology-zoo/NetworkUsa.gml      35    6.15       2      11    2.23       1       5      319           2421
                              topology-zoo/Rnp.gml      31    5.44       2      12    2.19       1       7      419           2468
            topology-zoo/IowaStatewideFiberMap.gml      33    5.11       2      10    2.48       1       5      426           2529
                            topology-zoo/Ernet.gml      30    4.12       2       7    2.13       1       8      580           2547
                        topology-zoo/Geant2009.gml      34    4.32       2       8    3.06       1       9      544           2601
                        topology-zoo/GtsPoland.gml      33    5.38       2      11    2.24       1       7      425           2609
                             topology-zoo/Bics.gml      33    4.61       2       9    2.91       1       8      525           2665
                              topology-zoo/Ntt.gml      47    1.69       0       7    2.68       0      12      682           2677
                            topology-zoo/Cynet.gml      30    3.90       2       7    1.93       1      15      667           2678
                         topology-zoo/Xspedius.gml      34    4.31       2       8    2.88       1       7      560           2735
                            topology-zoo/Arnes.gml      34    4.44       2       8    2.71       1       9      550           2738
                          topology-zoo/WideJpn.gml      30    4.24       2       8    2.20       1       8      621           2749
                            topology-zoo/Iinet.gml      31    3.82       2       6    2.26       1      11      679           2753
                      topology-zoo/Renater2008.gml      33    4.10       2       8    2.61       1      11      631           2788
                      topology-zoo/Renater2006.gml      33    4.10       2       8    2.61       1      11      631           2788
                              topology-zoo/Arn.gml      30    3.75       2       5    1.93       1      12      754           2912
                        topology-zoo/PionierL1.gml      36    5.78       2      12    2.28       1       5      434           2919
                 topology-zoo/GtsCzechRepublic.gml      32    5.42       2      10    2.06       1       7      501           2997
                          topology-zoo/Canerie.gml      32    4.74       2       9    2.56       1       7      608           3081
                   topology-zoo/BtNorthAmerica.gml      36    3.72       2       7    4.22       2      10      763           3094
                             topology-zoo/Niif.gml      36    4.14       2       8    2.28       1      14      751           3337
                        topology-zoo/Geant2010.gml      37    4.46       2       8    3.03       1       9      685           3372
                            topology-zoo/Grnet.gml      37    4.43       2       9    2.27       1      11      754           3581
                        topology-zoo/PionierL3.gml      38    5.30       2      11    2.37       1       9      605           3581
                          topology-zoo/Evolink.gml      37    4.67       2      10    2.43       1      15      741           3632
                      topology-zoo/GtsSlovakia.gml      35    3.78       2       7    2.11       1      15      948           3703
                             topology-zoo/Cwix.gml      36    4.75       2       9    2.28       1      10      748           3806
                              topology-zoo/Iij.gml      37    3.56       2       6    3.51       1      18     1021           3806
                     topology-zoo/Intranetwork.gml      39    7.29       2      17    2.62       1       6      468           3807
                             topology-zoo/Bren.gml      37    4.85       2       9    2.05       1       9      784           4110
                        topology-zoo/Geant2012.gml      40    4.53       2       9    3.05       1      10      837           4125
                            topology-zoo/Myren.gml      37    3.67       2       5    2.11       1      16     1116           4239
                            topology-zoo/Reuna.gml      37    5.84       2      13    1.95       1       6      684           4332
                     topology-zoo/Cesnet200511.gml      39    4.17       2       8    2.26       1      13     1041           4554
                     topology-zoo/Cesnet200603.gml      39    4.17       2       8    2.26       1      13     1041           4554
                        topology-zoo/LambdaNet.gml      42    7.30       2      14    2.19       1       5      528           4555
                      topology-zoo/Renater2010.gml      43    4.93       2      10    2.60       1      10      904           4832
                         topology-zoo/Chinanet.gml      42    3.53       2       5    3.14       1      20     1305           4837
                   topology-zoo/KentmanJan2011.gml      38    4.27       2       7    2.00       1      13     1147           5088
                         topology-zoo/SwitchL3.gml      42    4.25       2       7    3.00       1      10     1122           5137
                            topology-zoo/Sanet.gml      43    6.83       2      14    2.09       1       7      665           5247
                   topology-zoo/BtLatinAmerica.gml      51    4.91       0      13    1.96       0       6      760           5280
                           topology-zoo/Cernet.gml      41    3.94       2       6    2.83       1      16     1283           5282
                           topology-zoo/Zamren.gml      36    5.96       0      11    1.89       0       8      782           5306
